iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
532,49, 7, 1, 0.000000, 0.000000, 0
533,49, 8, 5, 0.000000, 0.000000, 0
534,49, 9, 0, 0.000000, 0.000000, 1
535,50, 1, 0, 0.000000, 0.000000, 1
536,50, 8, 1, 0.435230, 0.435212, 1
537,50, 2, 0, 0.000000, 0.000000, 1
538,50, 4, 3, 0.470093, 0.470093, 1
539,50, 4, 3, 0.470093, 0.470093, 1
540,50, 7, 5, 0.000000, 0.000000, 0
541,50, 6, 1, 0.000000, 0.000000, 0
542,50, 7, 1, 0.000000, 0.000000, 0
543,50, 8, 5, 0.000000, 0.000000, 0
544,50, 9, 0, 0.000000, 0.000000, 1
545,51, 1, 0, 0.000000, 0.000000, 1
546,51, 8, 1, 0.435212, 0.435196, 1
547,51, 2, 0, 0.000000, 0.000000, 1
548,51, 4, 3, 0.470093, 0.470093, 1
549,51, 4, 3, 0.470093, 0.470093, 1
550,51, 7, 5, 0.000000, 0.000000, 0
551,51, 6, 1, 0.000000, 0.000000, 0
552,51, 7, 1, 0.000000, 0.000000, 0
